0.2,60.122350401,61.7697130647,62.0951900274,64.2076570048,63.8384299517,64.1661631056,61.4321593674,61.7940379404,62.00693702,65.6863103553
0.2,64.0146756016,63.5380508734,64.5962103354,61.860467233,62.5532807284,61.9013329294,64.3341415983,62.3737823834,62.0907177616,61.0870785149
0.2,62.5358915922,65.8631096265,64.0089131755,63.0013179472,62.9299607369,63.5738414819,62.9953478524,59.9920486322,64.2568468468,62.1066485014
0.2,62.8594967046,64.2121413077,63.7244011976,62.6558083106,63.4172441185,62.9930769231,61.3481658596,66.0671204819,64.7520369818,64.8508937198
0.2,60.5998130841,62.6969510317,64.4344190302,62.3590798294,63.0814362336,63.4569654329,64.675100304,63.3126902009,59.2038086588,62.7558708892
0.2,63.692231003,65.4161919223,62.3785798817,61.881353246,61.9762594726,61.6899664532,64.2950542169,61.5046084337,64.701350443,63.1126149163
0.2,63.478617284,61.2095252404,62.904296875,65.0474969623,61.1209376891,62.5435989257,62.2990555044,63.4150684099,62.5511124657,65.2889611179
0.2,64.1062423124,62.7293596358,64.4054942389,62.4198498949,62.3387465774,60.8830147059,63.0507933635,65.8378126888,64.3184319616,63.1050804249
0.2,60.6966133414,65.6984294479,59.8705717762,63.2636446331,62.669700489,65.7392921416,67.0928467595,63.3269374248,62.7816,65.8936586826
0.2,64.1566696724,62.2811743451,60.7543127095,63.4443480916,63.351106357,61.6773676248,64.8377501516,65.7132831325,65.1084204131,65.4710709988
0.2,64.7661519903,61.3469615975,64.5692615012,64.9192891859,65.9829388738,64.9383915663,63.5456029012,61.6549575243,62.2094270991,61.2147956071
0.2,61.4934975669,65.5465559915,61.8294833384,64.0481812761,63.7947887324,63.0487022901,62.2731005162,62.2000304692,61.3359341664,65.0829306691
0.2,60.7741534714,63.5878713169,60.1861669196,64.4768894289,62.4420042644,62.4420042644,61.5628323353,65.7761474654,67.0420363636,60.9947464875
0.2,63.427543379,65.153163482,64.5192693237,63.8472837266,62.0639486553,64.1119815668,64.1001147343,64.0209449293,65.1708724832,63.2351791135
0.2,60.7275662354,63.3117557252,63.0248078096,60.594836165,63.201752988,66.2265552855,64.3517629362,63.1294128329,61.7243543998,62.9986682736
0.2,62.8048334861,60.5199027356,63.541112124,63.7303476102,63.8788722035,64.668519294,62.6789729397,65.0218608908,60.9411178248,63.1804316109
